ID,MainType,Responsibility,Date,Y,X
2046,Terrorists,Hezbollah,2/21/2024,33.2321119,35.5470343
2047,Terrorists,Hezbollah,2/21/2024,33.3171308,35.7128221
2048,Terrorists,Hezbollah,2/21/2024,33.2770002,35.6875353
2049,Terrorists,Hezbollah,2/21/2024,33.2837596,35.5792317
2050,Terrorists,Hezbollah,2/21/2024,33.2838044,35.579001
2051,Terrorists,Hezbollah,2/21/2024,33.3178727,35.7110948
2052,Terrorists,Hezbollah,2/21/2024,33.0752306,35.2959223
2053,Terrorists,Hezbollah,2/21/2024,33.0816694,35.2800167
2054,Terrorists,Hezbollah,2/21/2024,33.0917326,35.4667082
2055,Terrorists,Hezbollah,2/21/2024,33.1031072,35.2905159
2056,Terrorists,Hezbollah,2/21/2024,33.0920562,35.4666921
2057,Terrorists,Hezbollah,2/21/2024,33.063121,35.1560644
2058,Israel,IDF,2/20/2024,33.08152,35.42121
2059,Israel,IDF,2/20/2024,33.20845,35.51422
2060,Israel,IDF,2/20/2024,33.10664,35.21797
2061,Israel,IDF,2/20/2024,33.08229,35.42237
2062,Israel,IDF,2/20/2024,33.10899,35.27643
2063,Israel,IDF,2/20/2024,33.13975,35.51587
2064,Israel,IDF,2/20/2024,33.14027,35.51366
2065,Israel,IDF,2/20/2024,33.09868,35.33616
2066,Israel,IDF,2/20/2024,33.28071,35.55583
2067,Terrorists,Hezbollah,2/20/2024,33.2253428,35.550224
2068,Terrorists,Hezbollah,2/20/2024,33.2319481,35.547641
2069,Terrorists,Hezbollah,2/20/2024,33.2264831,35.5497378
2070,Terrorists,Hezbollah,2/20/2024,33.3180072,35.7128759
2071,Terrorists,Hezbollah,2/20/2024,33.2253884,35.5505582
2072,Terrorists,Hezbollah,2/20/2024,33.300046,35.7008457
2073,Israel,IDF,2/19/2024,33.16847,35.52325
2074,Israel,IDF,2/19/2024,33.10813,35.27332
2075,Israel,IDF,2/19/2024,33.25706,35.54041
2076,Israel,IDF,2/19/2024,33.25566,35.53997
2077,Israel,IDF,2/19/2024,33.50797,35.36009
2078,Israel,IDF,2/19/2024,33.52113,35.36502
2079,Israel,IDF,2/19/2024,33.11741,35.46907
2080,Israel,IDF,2/19/2024,33.1004,35.33417
2081,Terrorists,Hezbollah,2/19/2024,33.2851289,35.6898132
2082,Terrorists,Hezbollah,2/19/2024,33.2993242,35.7022591
2083,Terrorists,Hezbollah,2/19/2024,33.0949957,35.255897
2084,Israel,IDF,2/18/2024,33.08425,35.42047
2085,Israel,IDF,2/18/2024,33.10598,35.21651
2086,Israel,IDF,2/18/2024,33.1045,35.17957
2087,Terrorists,Hezbollah,2/18/2024,33.1660267,35.5476893
2088,Terrorists,Hezbollah,2/18/2024,33.1626239,35.5381674
2089,Terrorists,Hezbollah,2/18/2024,33.3001806,35.7005434
2090,Terrorists,Hezbollah,2/18/2024,33.2997457,35.7007795
2091,Terrorists,Hezbollah,2/18/2024,33.3177508,35.710669
2092,Terrorists,Hezbollah,2/18/2024,33.2257556,35.5502933
2093,Terrorists,Hezbollah,2/18/2024,33.0749166,35.2946024
2094,Terrorists,Hezbollah,2/18/2024,33.0821698,35.2802302
2095,Terrorists,Hezbollah,2/18/2024,33.0781017,35.4565849
2096,Israel,IDF,2/17/2024,33.12374,35.16498
2097,Israel,IDF,2/17/2024,33.11566,35.291
2098,Israel,IDF,2/17/2024,33.11997,35.43646
2099,Israel,IDF,2/17/2024,33.11426,35.29103
2100,Israel,IDF,2/17/2024,33.11511,35.29161
2101,Israel,IDF,2/17/2024,33.11998,35.4334
2102,Terrorists,Hezbollah,2/17/2024,33.3184277,35.7115247
2103,Terrorists,Hezbollah,2/17/2024,33.3004406,35.7016718
2104,Terrorists,Hezbollah,2/17/2024,33.0569572,35.3438387
2105,Terrorists,Hezbollah,2/17/2024,33.0953328,35.2559694
2106,Terrorists,Hezbollah,2/17/2024,33.1041617,35.3171158
2107,Israel,IDF,2/16/2024,33.27307,35.46343
2108,Terrorists,Hezbollah,2/16/2024,33.1125972,35.5075304
2109,Terrorists,Hezbollah,2/16/2024,33.3186349,35.7133882
2110,Terrorists,Hezbollah,2/16/2024,33.2772354,35.6860918
2111,Terrorists,Hezbollah,2/16/2024,33.1042288,35.3167895
2112,Terrorists,Hezbollah,2/16/2024,33.0578629,35.3998614
